image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
145597,000000145597.jpg,6.310906410217285,1,0.4344420144653986,86,0.172,low_entropy,clean,"The image features a group of women sitting on a blanket in a park, enjoying a picnic together. They are surrounded by various food items, including a sandwich, a bowl, and a couple of bottles. The women are engaged in conversation and sharing a pleasant time outdoors.

In addition to the food, there are a few personal items scattered around the blanket, such as a handbag, a cell phone, and a book.",0.8,True
422706,000000422706.jpg,6.3110809326171875,1,0.4422267601952512,87,0.174,low_entropy,clean,"The image features a boat floating on the water, with a crane lifting it up. The boat is positioned in the middle of the scene, and the crane is located towards the left side.

There are two people in the image, one standing closer to the left side of the boat and the other person is standing further to the right. Both individuals appear to be observing the boat being lifted by the crane.",0.0,False
498807,000000498807.jpg,6.311084747314453,1,0.4123083317430616,88,0.176,low_entropy,clean,"The image features a young girl skillfully riding a pink surfboard on a wave in the ocean. She is wearing a wetsuit, which helps her stay warm and comfortable while enjoying the water activity. The girl appears to be having fun and is the main focus of the scene.",0.0,False
562243,000000562243.jpg,6.3113789558410645,1,0.4233648191246942,89,0.178,low_entropy,clean,"The image features a man wearing a purple shirt and a tie. He is standing in a dark room, possibly a living room, with a blue wall behind him. The man is wearing glasses, which adds to his overall appearance. The room appears to be dimly lit, creating a cozy atmosphere.",0.0,False
470173,000000470173.jpg,6.311433792114258,1,0.423833478138552,90,0.18,low_entropy,clean,"The image features a statue of a woman holding a basket, placed on a pedestal in a grassy area. The statue is positioned in the middle of the scene, with the woman's arms outstretched.

In the background, there are two bicycles parked, one closer to the left side of the image and the other further to the right. Additionally, there are two benches visible in the scene, one located near the left",1.0,True
260106,000000260106.jpg,6.311888694763184,1,0.4263285209018659,91,0.182,low_entropy,clean,"The image features a woman riding a brown horse, skillfully jumping over a barrier. The horse and rider are the main focus of the scene, with the woman wearing a white outfit.

In the background, there are several other people, possibly spectators or fellow riders, watching the performance. The scene also includes a few benches, one near the left side of the image and another further back.",0.0,False
290592,000000290592.jpg,6.311915397644043,1,0.4168323238617748,92,0.184,low_entropy,clean,"The image features a large group of sheep gathered together in a grassy field. There are at least 14 sheep visible in the scene, with some standing closer to the fence while others are spread out across the field. The sheep are of various sizes, indicating a mix of ages and stages of growth. The scene is lively, with the sheep interacting and enjoying their time in the field.",0.0,False
195165,000000195165.jpg,6.312032699584961,1,0.4222097199998456,93,0.186,low_entropy,clean,"The image depicts a bathroom scene with a sink and a mirror. The sink is located on the right side of the bathroom, while the mirror is positioned above the sink. The bathroom features a toilet situated in the left corner of the room.

There are several bottles placed around the bathroom, with some near the sink and others scattered around the room. Additionally, there are two bowls, one located near the sink and the",0.0,False
324258,000000324258.jpg,6.312033176422119,1,0.4278530493786852,94,0.188,low_entropy,clean,"The image features two men standing in a living room, playing a video game together. One of the men is holding a Wii remote, while the other is holding a bottle. The room is furnished with a couch, a chair, and a dining table.

There are several books scattered around the room, with some placed on the dining table and others on the floor. A laptop can be seen on the dining table, and a cell phone",0.4286,True
10092,000000010092.jpg,6.312033653259277,1,0.4385652176761598,95,0.19,low_entropy,clean,"The image features a bedroom with a large bed, which is covered by a mosquito net. The bed is positioned in the center of the room, and the mosquito net is draped over it, providing a comfortable and secure sleeping environment.

In addition to the bed, there are two chairs in the room, one located near the left side and the other near the right side. A potted plant is placed in the room,",0.5,True
394328,000000394328.jpg,6.312047481536865,1,0.4252348350396335,96,0.192,low_entropy,clean,"The image features a white toilet situated in a red room. The toilet is positioned in the middle of the room, with a sign above it. The sign is advertising a product, possibly related to sports or fitness. The room appears to be a public restroom, as there is a toilet paper roll placed nearby.",0.0,False
